Stadium,BOM_station_number,Year,Month,Day,Rainfall_amount
Melbourne,86232,2007,7,23,0.2
Melbourne,86232,2007,7,24,0
Melbourne,86232,2007,7,25,0
Melbourne,86232,2007,7,26,0.2
Melbourne,86232,2007,7,27,0
Melbourne,86232,2007,7,28,3.2
Melbourne,86232,2007,7,29,0
Melbourne,86232,2007,7,30,1.4
Melbourne,86232,2007,7,31,0
Melbourne,86232,2007,8,1,1.6
Melbourne,86232,2007,8,2,0
Melbourne,86232,2007,8,3,0.2
Melbourne,86232,2007,8,4,0
Melbourne,86232,2007,8,5,2.8
Melbourne,86232,2007,8,6,0.2
Melbourne,86232,2007,8,7,0
Melbourne,86232,2007,8,8,0.2
Melbourne,86232,2007,8,9,0
Melbourne,86232,2007,8,10,0.4
Melbourne,86232,2007,8,11,3.2
Melbourne,86232,2007,8,12,3.8
Melbourne,86232,2007,8,13,0.6
Melbourne,86232,2007,8,14,0.8
Melbourne,86232,2007,8,15,0
Melbourne,86232,2007,8,16,0
Melbourne,86232,2007,8,17,0
Melbourne,86232,2007,8,18,0.4
Melbourne,86232,2007,8,19,0.6
Melbourne,86232,2007,8,20,0
Melbourne,86232,2007,8,21,0
Melbourne,86232,2007,8,22,0
Melbourne,86232,2007,8,23,0
Melbourne,86232,2007,8,24,0
Melbourne,86232,2007,8,25,0
Melbourne,86232,2007,8,26,0.2
Melbourne,86232,2007,8,27,0
Melbourne,86232,2007,8,28,0
Melbourne,86232,2007,8,29,0
Melbourne,86232,2007,8,30,0
Melbourne,86232,2007,8,31,0
Melbourne,86232,2007,9,1,0
Melbourne,86232,2007,9,2,0
Melbourne,86232,2007,9,3,2.6
Melbourne,86232,2007,9,4,1
Melbourne,86232,2007,9,5,0
Melbourne,86232,2007,9,6,0
Melbourne,86232,2007,9,7,0
Melbourne,86232,2007,9,8,0
Melbourne,86232,2007,9,9,0
Melbourne,86232,2007,9,10,0.4
Melbourne,86232,2007,9,11,1.8
Melbourne,86232,2007,9,12,0.2
Melbourne,86232,2007,9,13,0
Melbourne,86232,2007,9,14,0
Melbourne,86232,2007,9,15,1.2
Melbourne,86232,2007,9,16,0
Melbourne,86232,2007,9,17,1.2
Melbourne,86232,2007,9,18,0
Melbourne,86232,2007,9,19,0
Melbourne,86232,2007,9,20,2.4
Melbourne,86232,2007,9,21,0
Melbourne,86232,2007,9,22,0.4
Melbourne,86232,2007,9,23,0
Melbourne,86232,2007,9,24,0
Melbourne,86232,2007,9,25,0
Melbourne,86232,2007,9,26,0
Melbourne,86232,2007,9,27,0.6
Melbourne,86232,2007,9,28,7
Melbourne,86232,2007,9,29,0.6
Melbourne,86232,2007,9,30,0
Melbourne,86232,2007,10,1,3.2
Melbourne,86232,2007,10,2,0.4
Melbourne,86232,2007,10,3,0.2
Melbourne,86232,2007,10,4,0
Melbourne,86232,2007,10,5,0.8
Melbourne,86232,2007,10,6,5.2
Melbourne,86232,2007,10,7,0.4
Melbourne,86232,2007,10,8,0
Melbourne,86232,2007,10,9,0
Melbourne,86232,2007,10,10,0
Melbourne,86232,2007,10,11,0
Melbourne,86232,2007,10,12,4.2
Melbourne,86232,2007,10,13,2.6
Melbourne,86232,2007,10,14,0
Melbourne,86232,2007,10,15,0
Melbourne,86232,2007,10,16,0
Melbourne,86232,2007,10,17,1.4
Melbourne,86232,2007,10,18,0
Melbourne,86232,2007,10,19,0
Melbourne,86232,2007,10,20,0
Melbourne,86232,2007,10,21,0
Melbourne,86232,2007,10,22,0
Melbourne,86232,2007,10,23,1.4
Melbourne,86232,2007,10,24,0
Melbourne,86232,2007,10,25,0
Melbourne,86232,2007,10,26,1.8
Melbourne,86232,2007,10,27,0
Melbourne,86232,2007,10,28,0.2
Melbourne,86232,2007,10,29,0
Melbourne,86232,2007,10,30,0
Melbourne,86232,2007,10,31,0
Melbourne,86232,2007,11,1,0
Melbourne,86232,2007,11,2,5
Melbourne,86232,2007,11,3,0.2
Melbourne,86232,2007,11,4,23.6
Melbourne,86232,2007,11,5,3
Melbourne,86232,2007,11,6,0
Melbourne,86232,2007,11,7,0
Melbourne,86232,2007,11,8,0
Melbourne,86232,2007,11,9,0
Melbourne,86232,2007,11,10,0
Melbourne,86232,2007,11,11,0
Melbourne,86232,2007,11,12,0
Melbourne,86232,2007,11,13,0
Melbourne,86232,2007,11,14,0
Melbourne,86232,2007,11,15,0
Melbourne,86232,2007,11,16,1.4
Melbourne,86232,2007,11,17,0
Melbourne,86232,2007,11,18,1.2
Melbourne,86232,2007,11,19,0.8
Melbourne,86232,2007,11,20,0
Melbourne,86232,2007,11,21,11
Melbourne,86232,2007,11,22,11.8
Melbourne,86232,2007,11,23,0
Melbourne,86232,2007,11,24,0
Melbourne,86232,2007,11,25,0
Melbourne,86232,2007,11,26,0
Melbourne,86232,2007,11,27,0
Melbourne,86232,2007,11,28,0
Melbourne,86232,2007,11,29,0
Melbourne,86232,2007,11,30,0
Melbourne,86232,2007,12,1,0
Melbourne,86232,2007,12,2,0
Melbourne,86232,2007,12,3,3.8
Melbourne,86232,2007,12,4,6
Melbourne,86232,2007,12,5,0
Melbourne,86232,2007,12,6,0
Melbourne,86232,2007,12,7,0
Melbourne,86232,2007,12,8,0
Melbourne,86232,2007,12,9,0
Melbourne,86232,2007,12,10,0
Melbourne,86232,2007,12,11,0
Melbourne,86232,2007,12,12,0
Melbourne,86232,2007,12,13,0
Melbourne,86232,2007,12,14,0
Melbourne,86232,2007,12,15,2.6
Melbourne,86232,2007,12,16,7.2
Melbourne,86232,2007,12,17,0
Melbourne,86232,2007,12,18,0
Melbourne,86232,2007,12,19,0
Melbourne,86232,2007,12,20,5.6
Melbourne,86232,2007,12,21,21
Melbourne,86232,2007,12,22,25.2
Melbourne,86232,2007,12,23,5
Melbourne,86232,2007,12,24,0
Melbourne,86232,2007,12,25,0.2
Melbourne,86232,2007,12,26,0
Melbourne,86232,2007,12,27,0
Melbourne,86232,2007,12,28,0
Melbourne,86232,2007,12,29,0
Melbourne,86232,2007,12,30,0
Melbourne,86232,2007,12,31,0
Melbourne,86232,2008,1,1,0
Melbourne,86232,2008,1,2,0
Melbourne,86232,2008,1,3,0
Melbourne,86232,2008,1,4,0
Melbourne,86232,2008,1,5,0
Melbourne,86232,2008,1,6,0
Melbourne,86232,2008,1,7,0
Melbourne,86232,2008,1,8,0
Melbourne,86232,2008,1,9,0
Melbourne,86232,2008,1,10,0
Melbourne,86232,2008,1,11,0
Melbourne,86232,2008,1,12,0
Melbourne,86232,2008,1,13,0
Melbourne,86232,2008,1,14,0
Melbourne,86232,2008,1,15,0
Melbourne,86232,2008,1,16,0
Melbourne,86232,2008,1,17,0
Melbourne,86232,2008,1,18,0
Melbourne,86232,2008,1,19,0.6
Melbourne,86232,2008,1,20,15.6
Melbourne,86232,2008,1,21,0
Melbourne,86232,2008,1,22,0
Melbourne,86232,2008,1,23,0
Melbourne,86232,2008,1,24,0
Melbourne,86232,2008,1,25,0
Melbourne,86232,2008,1,26,0
Melbourne,86232,2008,1,27,0
Melbourne,86232,2008,1,28,0
Melbourne,86232,2008,1,29,0
Melbourne,86232,2008,1,30,0
Melbourne,86232,2008,1,31,1
Melbourne,86232,2008,2,1,3.8
Melbourne,86232,2008,2,2,0
Melbourne,86232,2008,2,3,0
Melbourne,86232,2008,2,4,0
Melbourne,86232,2008,2,5,0
Melbourne,86232,2008,2,6,0
Melbourne,86232,2008,2,7,3.4
Melbourne,86232,2008,2,8,0.8
Melbourne,86232,2008,2,9,4
Melbourne,86232,2008,2,10,0.6
Melbourne,86232,2008,2,11,0.2
Melbourne,86232,2008,2,12,0
Melbourne,86232,2008,2,13,0.2
Melbourne,86232,2008,2,14,0.2
Melbourne,86232,2008,2,15,0
Melbourne,86232,2008,2,16,0
Melbourne,86232,2008,2,17,0
Melbourne,86232,2008,2,18,0
Melbourne,86232,2008,2,19,0
Melbourne,86232,2008,2,20,0.6
Melbourne,86232,2008,2,21,4.6
Melbourne,86232,2008,2,22,0
Melbourne,86232,2008,2,23,3.2
Melbourne,86232,2008,2,24,0
Melbourne,86232,2008,2,25,0.2
Melbourne,86232,2008,2,26,0
Melbourne,86232,2008,2,27,0
Melbourne,86232,2008,2,28,2.8
Melbourne,86232,2008,2,29,0.6
Melbourne,86232,2008,3,1,0.4
Melbourne,86232,2008,3,2,0
Melbourne,86232,2008,3,3,0
Melbourne,86232,2008,3,4,0
Melbourne,86232,2008,3,5,0
Melbourne,86232,2008,3,6,0
Melbourne,86232,2008,3,7,0
Melbourne,86232,2008,3,8,1.6
Melbourne,86232,2008,3,9,0
Melbourne,86232,2008,3,10,0
Melbourne,86232,2008,3,11,0
Melbourne,86232,2008,3,12,0
Melbourne,86232,2008,3,13,0
Melbourne,86232,2008,3,14,0
Melbourne,86232,2008,3,15,0
Melbourne,86232,2008,3,16,0
Melbourne,86232,2008,3,17,0
Melbourne,86232,2008,3,18,0
Melbourne,86232,2008,3,19,0
Melbourne,86232,2008,3,20,0
Melbourne,86232,2008,3,21,0
Melbourne,86232,2008,3,22,0
Melbourne,86232,2008,3,23,0
Melbourne,86232,2008,3,24,0
Melbourne,86232,2008,3,25,13.2
Melbourne,86232,2008,3,26,0
Melbourne,86232,2008,3,27,28.2
Melbourne,86232,2008,3,28,25
Melbourne,86232,2008,3,29,0
Melbourne,86232,2008,3,30,2
Melbourne,86232,2008,3,31,0
Melbourne,86232,2008,4,1,0.4
Melbourne,86232,2008,4,2,0
Melbourne,86232,2008,4,3,3.2
Melbourne,86232,2008,4,4,0.2
Melbourne,86232,2008,4,5,0
Melbourne,86232,2008,4,6,0
Melbourne,86232,2008,4,7,0
Melbourne,86232,2008,4,8,1.8
Melbourne,86232,2008,4,9,0
Melbourne,86232,2008,4,10,0
Melbourne,86232,2008,4,11,0
Melbourne,86232,2008,4,12,0
Melbourne,86232,2008,4,13,0.8
Melbourne,86232,2008,4,14,0
Melbourne,86232,2008,4,15,0.6
Melbourne,86232,2008,4,16,0
Melbourne,86232,2008,4,17,0
Melbourne,86232,2008,4,18,0
Melbourne,86232,2008,4,19,0
Melbourne,86232,2008,4,20,0
Melbourne,86232,2008,4,21,0
Melbourne,86232,2008,4,22,0
Melbourne,86232,2008,4,23,0
Melbourne,86232,2008,4,24,0
Melbourne,86232,2008,4,25,0.2
Melbourne,86232,2008,4,26,0.6
Melbourne,86232,2008,4,27,7.6
Melbourne,86232,2008,4,28,0
Melbourne,86232,2008,4,29,1.8
Melbourne,86232,2008,4,30,0
Melbourne,86232,2008,5,1,0
Melbourne,86232,2008,5,2,5.8
Melbourne,86232,2008,5,3,2.4
Melbourne,86232,2008,5,4,0
Melbourne,86232,2008,5,5,0
Melbourne,86232,2008,5,6,0
Melbourne,86232,2008,5,7,3.2
Melbourne,86232,2008,5,8,0
Melbourne,86232,2008,5,9,0
Melbourne,86232,2008,5,10,0
Melbourne,86232,2008,5,11,0
Melbourne,86232,2008,5,12,0
Melbourne,86232,2008,5,13,0
Melbourne,86232,2008,5,14,0
Melbourne,86232,2008,5,15,0
Melbourne,86232,2008,5,16,0
Melbourne,86232,2008,5,17,6
Melbourne,86232,2008,5,18,17.2
Melbourne,86232,2008,5,19,0.2
Melbourne,86232,2008,5,20,0.2
Melbourne,86232,2008,5,21,0
Melbourne,86232,2008,5,22,0.2
Melbourne,86232,2008,5,23,0
Melbourne,86232,2008,5,24,0
Melbourne,86232,2008,5,25,0
Melbourne,86232,2008,5,26,0.8
Melbourne,86232,2008,5,27,2.4
Melbourne,86232,2008,5,28,0
Melbourne,86232,2008,5,29,0
Melbourne,86232,2008,5,30,0
Melbourne,86232,2008,5,31,0
Melbourne,86232,2008,6,1,0
Melbourne,86232,2008,6,2,0
Melbourne,86232,2008,6,3,0
Melbourne,86232,2008,6,4,0
Melbourne,86232,2008,6,5,0.2
Melbourne,86232,2008,6,6,0
Melbourne,86232,2008,6,7,0.4
Melbourne,86232,2008,6,8,0
Melbourne,86232,2008,6,9,0
Melbourne,86232,2008,6,10,0.4
Melbourne,86232,2008,6,11,0
Melbourne,86232,2008,6,12,0
Melbourne,86232,2008,6,13,4.8
Melbourne,86232,2008,6,14,3.8
Melbourne,86232,2008,6,15,0.2
Melbourne,86232,2008,6,16,0
Melbourne,86232,2008,6,17,0
Melbourne,86232,2008,6,18,0.2
Melbourne,86232,2008,6,19,0
Melbourne,86232,2008,6,20,3
Melbourne,86232,2008,6,21,0.8
Melbourne,86232,2008,6,22,1
Melbourne,86232,2008,6,23,1
Melbourne,86232,2008,6,24,0.2
Melbourne,86232,2008,6,25,0
Melbourne,86232,2008,6,26,0
Melbourne,86232,2008,6,27,0
Melbourne,86232,2008,6,28,0
Melbourne,86232,2008,6,29,0
Melbourne,86232,2008,6,30,0
Melbourne,86232,2008,7,1,1.8
Melbourne,86232,2008,7,2,0.6
Melbourne,86232,2008,7,3,1.8
Melbourne,86232,2008,7,4,0.6
Melbourne,86232,2008,7,5,0
Melbourne,86232,2008,7,6,0
Melbourne,86232,2008,7,7,0.2
Melbourne,86232,2008,7,8,6.4
Melbourne,86232,2008,7,9,1.4
Melbourne,86232,2008,7,10,3.8
Melbourne,86232,2008,7,11,0.8
Melbourne,86232,2008,7,12,0
Melbourne,86232,2008,7,13,0
Melbourne,86232,2008,7,14,0
Melbourne,86232,2008,7,15,0
Melbourne,86232,2008,7,16,0
Melbourne,86232,2008,7,17,0
Melbourne,86232,2008,7,18,0.8
Melbourne,86232,2008,7,19,1.8
Melbourne,86232,2008,7,20,0.8
Melbourne,86232,2008,7,21,13.6
Melbourne,86232,2008,7,22,2.8
Melbourne,86232,2008,7,23,0.8
Melbourne,86232,2008,7,24,0
Melbourne,86232,2008,7,25,0
Melbourne,86232,2008,7,26,0
Melbourne,86232,2008,7,27,5.2
Melbourne,86232,2008,7,28,1.8
Melbourne,86232,2008,7,29,0.6
Melbourne,86232,2008,7,30,0
Melbourne,86232,2008,7,31,0.6
Melbourne,86232,2008,8,1,0.8
Melbourne,86232,2008,8,2,0.8
Melbourne,86232,2008,8,3,0
Melbourne,86232,2008,8,4,0
Melbourne,86232,2008,8,5,0.4
Melbourne,86232,2008,8,6,0
Melbourne,86232,2008,8,7,0
Melbourne,86232,2008,8,8,8.8
Melbourne,86232,2008,8,9,2.4
Melbourne,86232,2008,8,10,4.6
Melbourne,86232,2008,8,11,11.2
Melbourne,86232,2008,8,12,0.6
Melbourne,86232,2008,8,13,1.6
Melbourne,86232,2008,8,14,0
Melbourne,86232,2008,8,15,0
Melbourne,86232,2008,8,16,3.4
Melbourne,86232,2008,8,17,3.4
Melbourne,86232,2008,8,18,0
Melbourne,86232,2008,8,19,0.2
Melbourne,86232,2008,8,20,0
Melbourne,86232,2008,8,21,0
Melbourne,86232,2008,8,22,12.4
Melbourne,86232,2008,8,23,0.2
Melbourne,86232,2008,8,24,0.4
Melbourne,86232,2008,8,25,0
Melbourne,86232,2008,8,26,0
Melbourne,86232,2008,8,27,0
Melbourne,86232,2008,8,28,0.2
Melbourne,86232,2008,8,29,0
Melbourne,86232,2008,8,30,0
Melbourne,86232,2008,8,31,0.4
Melbourne,86232,2008,9,1,0.6
Melbourne,86232,2008,9,2,1.2
Melbourne,86232,2008,9,3,0.8
Melbourne,86232,2008,9,4,0
Melbourne,86232,2008,9,5,0
Melbourne,86232,2008,9,6,0
Melbourne,86232,2008,9,7,0
Melbourne,86232,2008,9,8,0.6
Melbourne,86232,2008,9,9,0.2
Melbourne,86232,2008,9,10,0
Melbourne,86232,2008,9,11,0
Melbourne,86232,2008,9,12,0
Melbourne,86232,2008,9,13,0
Melbourne,86232,2008,9,14,0
Melbourne,86232,2008,9,15,0
Melbourne,86232,2008,9,16,1.2
Melbourne,86232,2008,9,17,0.4
Melbourne,86232,2008,9,18,0
Melbourne,86232,2008,9,19,0.2
Melbourne,86232,2008,9,20,1.2
Melbourne,86232,2008,9,21,0.4
Melbourne,86232,2008,9,22,0
Melbourne,86232,2008,9,23,6.6
Melbourne,86232,2008,9,24,0.2
Melbourne,86232,2008,9,25,0
Melbourne,86232,2008,9,26,0
Melbourne,86232,2008,9,27,0
Melbourne,86232,2008,9,28,0
Melbourne,86232,2008,9,29,1
Melbourne,86232,2008,9,30,0
Melbourne,86232,2008,10,1,0
Melbourne,86232,2008,10,2,0
Melbourne,86232,2008,10,3,0
Melbourne,86232,2008,10,4,3.2
Melbourne,86232,2008,10,5,0.2
Melbourne,86232,2008,10,6,1
Melbourne,86232,2008,10,7,1.4
Melbourne,86232,2008,10,8,0.6
Melbourne,86232,2008,10,9,0
Melbourne,86232,2008,10,10,0
Melbourne,86232,2008,10,11,0
Melbourne,86232,2008,10,12,0
Melbourne,86232,2008,10,13,0
Melbourne,86232,2008,10,14,0
Melbourne,86232,2008,10,15,0
Melbourne,86232,2008,10,16,0
Melbourne,86232,2008,10,17,1.2
Melbourne,86232,2008,10,18,0
Melbourne,86232,2008,10,19,0
Melbourne,86232,2008,10,20,0
Melbourne,86232,2008,10,21,0
Melbourne,86232,2008,10,22,2.4
Melbourne,86232,2008,10,23,0.2
Melbourne,86232,2008,10,24,0
Melbourne,86232,2008,10,25,0
Melbourne,86232,2008,10,26,0
Melbourne,86232,2008,10,27,0
Melbourne,86232,2008,10,28,2.4
Melbourne,86232,2008,10,29,0
Melbourne,86232,2008,10,30,0
Melbourne,86232,2008,10,31,0.2
Melbourne,86232,2008,11,1,0
Melbourne,86232,2008,11,2,0.2
Melbourne,86232,2008,11,3,2.4
Melbourne,86232,2008,11,4,0.8
Melbourne,86232,2008,11,5,0
Melbourne,86232,2008,11,6,0
Melbourne,86232,2008,11,7,0
Melbourne,86232,2008,11,8,7.2
Melbourne,86232,2008,11,9,0.4
Melbourne,86232,2008,11,10,0
Melbourne,86232,2008,11,11,0
Melbourne,86232,2008,11,12,0
Melbourne,86232,2008,11,13,0
Melbourne,86232,2008,11,14,8.6
Melbourne,86232,2008,11,15,0.4
Melbourne,86232,2008,11,16,0
Melbourne,86232,2008,11,17,0.2
Melbourne,86232,2008,11,18,0
Melbourne,86232,2008,11,19,0
Melbourne,86232,2008,11,20,3.2
Melbourne,86232,2008,11,21,1.4
Melbourne,86232,2008,11,22,4.6
Melbourne,86232,2008,11,23,13.2
Melbourne,86232,2008,11,24,0
Melbourne,86232,2008,11,25,0
Melbourne,86232,2008,11,26,0
Melbourne,86232,2008,11,27,0
Melbourne,86232,2008,11,28,1.8
Melbourne,86232,2008,11,29,2
Melbourne,86232,2008,11,30,0
Melbourne,86232,2008,12,1,0.8
Melbourne,86232,2008,12,2,0
Melbourne,86232,2008,12,3,0
Melbourne,86232,2008,12,4,0.2
Melbourne,86232,2008,12,5,0.8
Melbourne,86232,2008,12,6,0
Melbourne,86232,2008,12,7,1.4
Melbourne,86232,2008,12,8,0
Melbourne,86232,2008,12,9,0
Melbourne,86232,2008,12,10,4.2
Melbourne,86232,2008,12,11,0.2
Melbourne,86232,2008,12,12,0
Melbourne,86232,2008,12,13,36.8
Melbourne,86232,2008,12,14,22.8
Melbourne,86232,2008,12,15,0.8
Melbourne,86232,2008,12,16,0
Melbourne,86232,2008,12,17,3
Melbourne,86232,2008,12,18,0.4
Melbourne,86232,2008,12,19,3.2
Melbourne,86232,2008,12,20,0.2
Melbourne,86232,2008,12,21,0
Melbourne,86232,2008,12,22,0
Melbourne,86232,2008,12,23,0
Melbourne,86232,2008,12,24,0
Melbourne,86232,2008,12,25,0
Melbourne,86232,2008,12,26,0
Melbourne,86232,2008,12,27,0
Melbourne,86232,2008,12,28,0
Melbourne,86232,2008,12,29,0
Melbourne,86232,2008,12,30,0.8
Melbourne,86232,2008,12,31,0.2
Melbourne,86232,2009,1,1,0
Melbourne,86232,2009,1,2,0
Melbourne,86232,2009,1,3,0
Melbourne,86232,2009,1,4,0
Melbourne,86232,2009,1,5,0
Melbourne,86232,2009,1,6,0
Melbourne,86232,2009,1,7,0
Melbourne,86232,2009,1,8,0
Melbourne,86232,2009,1,9,0
Melbourne,86232,2009,1,10,0
Melbourne,86232,2009,1,11,0
Melbourne,86232,2009,1,12,0
Melbourne,86232,2009,1,13,0
Melbourne,86232,2009,1,14,0
Melbourne,86232,2009,1,15,0
Melbourne,86232,2009,1,16,0
Melbourne,86232,2009,1,17,0
Melbourne,86232,2009,1,18,0
Melbourne,86232,2009,1,19,0
Melbourne,86232,2009,1,20,0
Melbourne,86232,2009,1,21,0
Melbourne,86232,2009,1,22,0
Melbourne,86232,2009,1,23,0
Melbourne,86232,2009,1,24,0
Melbourne,86232,2009,1,25,0
Melbourne,86232,2009,1,26,0
Melbourne,86232,2009,1,27,0
Melbourne,86232,2009,1,28,0
Melbourne,86232,2009,1,29,0.2
Melbourne,86232,2009,1,30,0.4
Melbourne,86232,2009,1,31,0.4
Melbourne,86232,2009,2,1,0
Melbourne,86232,2009,2,2,0
Melbourne,86232,2009,2,3,0
Melbourne,86232,2009,2,4,0
Melbourne,86232,2009,2,5,0
Melbourne,86232,2009,2,6,0
Melbourne,86232,2009,2,7,0
Melbourne,86232,2009,2,8,0
Melbourne,86232,2009,2,9,0.8
Melbourne,86232,2009,2,10,0.2
Melbourne,86232,2009,2,11,0
Melbourne,86232,2009,2,12,0
Melbourne,86232,2009,2,13,0
Melbourne,86232,2009,2,14,0
Melbourne,86232,2009,2,15,0
Melbourne,86232,2009,2,16,0
Melbourne,86232,2009,2,17,0
Melbourne,86232,2009,2,18,0
Melbourne,86232,2009,2,19,0
Melbourne,86232,2009,2,20,0
Melbourne,86232,2009,2,21,0.2
Melbourne,86232,2009,2,22,0
Melbourne,86232,2009,2,23,0
Melbourne,86232,2009,2,24,0
Melbourne,86232,2009,2,25,1.8
Melbourne,86232,2009,2,26,0.2
Melbourne,86232,2009,2,27,0
Melbourne,86232,2009,2,28,0
Melbourne,86232,2009,3,1,0.8
Melbourne,86232,2009,3,2,0.2
Melbourne,86232,2009,3,3,0.8
Melbourne,86232,2009,3,4,3
Melbourne,86232,2009,3,5,2
Melbourne,86232,2009,3,6,3.8
Melbourne,86232,2009,3,7,1
Melbourne,86232,2009,3,8,0
Melbourne,86232,2009,3,9,0
Melbourne,86232,2009,3,10,0
Melbourne,86232,2009,3,11,0
Melbourne,86232,2009,3,12,4.2
Melbourne,86232,2009,3,13,3
Melbourne,86232,2009,3,14,0.2
Melbourne,86232,2009,3,15,15.6
Melbourne,86232,2009,3,16,1.2
Melbourne,86232,2009,3,17,0
Melbourne,86232,2009,3,18,0.2
Melbourne,86232,2009,3,19,0
Melbourne,86232,2009,3,20,0
Melbourne,86232,2009,3,21,0
Melbourne,86232,2009,3,22,0
Melbourne,86232,2009,3,23,0.8
Melbourne,86232,2009,3,24,0
Melbourne,86232,2009,3,25,2.4
Melbourne,86232,2009,3,26,0
Melbourne,86232,2009,3,27,0
Melbourne,86232,2009,3,28,0
Melbourne,86232,2009,3,29,0
Melbourne,86232,2009,3,30,0
Melbourne,86232,2009,3,31,0
Melbourne,86232,2009,4,1,0
Melbourne,86232,2009,4,2,0
Melbourne,86232,2009,4,3,0
Melbourne,86232,2009,4,4,12.8
Melbourne,86232,2009,4,5,0.2
Melbourne,86232,2009,4,6,0.6
Melbourne,86232,2009,4,7,1.8
Melbourne,86232,2009,4,8,1.2
Melbourne,86232,2009,4,9,0
Melbourne,86232,2009,4,10,0
Melbourne,86232,2009,4,11,0
Melbourne,86232,2009,4,12,0
Melbourne,86232,2009,4,13,0
Melbourne,86232,2009,4,14,0
Melbourne,86232,2009,4,15,1
Melbourne,86232,2009,4,16,0
Melbourne,86232,2009,4,17,0.2
Melbourne,86232,2009,4,18,0
Melbourne,86232,2009,4,19,0
Melbourne,86232,2009,4,20,0
Melbourne,86232,2009,4,21,0
Melbourne,86232,2009,4,22,0
Melbourne,86232,2009,4,23,0
Melbourne,86232,2009,4,24,0
Melbourne,86232,2009,4,25,3.4
Melbourne,86232,2009,4,26,2.6
Melbourne,86232,2009,4,27,2.2
Melbourne,86232,2009,4,28,9.4
Melbourne,86232,2009,4,29,1.6
Melbourne,86232,2009,4,30,0.2
Melbourne,86232,2009,5,1,0
Melbourne,86232,2009,5,2,0
Melbourne,86232,2009,5,3,0
Melbourne,86232,2009,5,4,0
Melbourne,86232,2009,5,5,0
Melbourne,86232,2009,5,6,0
Melbourne,86232,2009,5,7,0
Melbourne,86232,2009,5,8,0
Melbourne,86232,2009,5,9,3.6
Melbourne,86232,2009,5,10,0.4
Melbourne,86232,2009,5,11,0
Melbourne,86232,2009,5,12,0
Melbourne,86232,2009,5,13,0.4
Melbourne,86232,2009,5,14,0
Melbourne,86232,2009,5,15,0
Melbourne,86232,2009,5,16,0
Melbourne,86232,2009,5,17,0
Melbourne,86232,2009,5,18,0
Melbourne,86232,2009,5,19,0
Melbourne,86232,2009,5,20,0
Melbourne,86232,2009,5,21,0
Melbourne,86232,2009,5,22,0
Melbourne,86232,2009,5,23,0.2
Melbourne,86232,2009,5,24,0
Melbourne,86232,2009,5,25,0
Melbourne,86232,2009,5,26,4.2
Melbourne,86232,2009,5,27,0
Melbourne,86232,2009,5,28,1.4
Melbourne,86232,2009,5,29,1.4
Melbourne,86232,2009,5,30,0
Melbourne,86232,2009,5,31,0
Melbourne,86232,2009,6,1,0.2
Melbourne,86232,2009,6,2,0.2
Melbourne,86232,2009,6,3,1.8
Melbourne,86232,2009,6,4,1.2
Melbourne,86232,2009,6,5,0
Melbourne,86232,2009,6,6,0.2
Melbourne,86232,2009,6,7,0.6
Melbourne,86232,2009,6,8,0
Melbourne,86232,2009,6,9,3.8
Melbourne,86232,2009,6,10,7.8
Melbourne,86232,2009,6,11,3.6
Melbourne,86232,2009,6,12,0
Melbourne,86232,2009,6,13,0.2
Melbourne,86232,2009,6,14,0
Melbourne,86232,2009,6,15,0
Melbourne,86232,2009,6,16,0
Melbourne,86232,2009,6,17,0
Melbourne,86232,2009,6,18,0
Melbourne,86232,2009,6,19,0.2
Melbourne,86232,2009,6,20,0
Melbourne,86232,2009,6,21,0
Melbourne,86232,2009,6,22,1
Melbourne,86232,2009,6,23,0
Melbourne,86232,2009,6,24,2
Melbourne,86232,2009,6,25,0
Melbourne,86232,2009,6,26,0
Melbourne,86232,2009,6,27,0
Melbourne,86232,2009,6,28,0
Melbourne,86232,2009,6,29,0.2
Melbourne,86232,2009,6,30,0
Melbourne,86232,2009,7,1,3.4
Melbourne,86232,2009,7,2,0.2
Melbourne,86232,2009,7,3,6.4
Melbourne,86232,2009,7,4,1
Melbourne,86232,2009,7,5,1.4
Melbourne,86232,2009,7,6,0
Melbourne,86232,2009,7,7,0.2
Melbourne,86232,2009,7,8,0.2
Melbourne,86232,2009,7,9,0
Melbourne,86232,2009,7,10,0
Melbourne,86232,2009,7,11,2.6
Melbourne,86232,2009,7,12,0.8
Melbourne,86232,2009,7,13,0
Melbourne,86232,2009,7,14,2.4
Melbourne,86232,2009,7,15,0
Melbourne,86232,2009,7,16,0
Melbourne,86232,2009,7,17,0
Melbourne,86232,2009,7,18,0
Melbourne,86232,2009,7,19,0
Melbourne,86232,2009,7,20,0
Melbourne,86232,2009,7,21,0
Melbourne,86232,2009,7,22,0
Melbourne,86232,2009,7,23,11.4
Melbourne,86232,2009,7,24,0
Melbourne,86232,2009,7,25,0
Melbourne,86232,2009,7,26,0
Melbourne,86232,2009,7,27,0
Melbourne,86232,2009,7,28,1.2
Melbourne,86232,2009,7,29,0
Melbourne,86232,2009,7,30,0.4
Melbourne,86232,2009,7,31,6
Melbourne,86232,2009,8,1,0
Melbourne,86232,2009,8,2,0.8
Melbourne,86232,2009,8,3,2.8
Melbourne,86232,2009,8,4,0
Melbourne,86232,2009,8,5,3.4
Melbourne,86232,2009,8,6,0
Melbourne,86232,2009,8,7,0.8
Melbourne,86232,2009,8,8,0
